=== VSI Log Started at 11/16/2025 11:18:12 PM ===
Zero Marker set to: 90°
Needle initialized to 90° (zero marker). Actual rotation: 90°
Frame 18240: Speed=0.00 m/s, Rotation=0.0°, Current=116.9°, Target=90.0°
Frame 18300: Speed=0.00 m/s, Rotation=0.0°, Current=116.9°, Target=90.0°
Frame 18360: Speed=0.00 m/s, Rotation=0.0°, Current=117.4°, Target=90.0°
Frame 18420: Speed=0.00 m/s, Rotation=0.0°, Current=117.6°, Target=90.0°
Frame 18480: Speed=0.00 m/s, Rotation=0.0°, Current=117.3°, Target=90.0°
Frame 18540: Speed=0.00 m/s, Rotation=0.0°, Current=117.8°, Target=90.0°
Frame 18600: Speed=0.00 m/s, Rotation=0.0°, Current=117.1°, Target=90.0°
Frame 18660: Speed=11.04 m/s, Rotation=99.4°, Current=116.0°, Target=189.4°
Frame 18720: Speed=0.00 m/s, Rotation=0.0°, Current=116.3°, Target=90.0°
Frame 18780: Speed=0.00 m/s, Rotation=0.0°, Current=116.5°, Target=90.0°
Frame 18840: Speed=0.00 m/s, Rotation=0.0°, Current=116.4°, Target=90.0°
Frame 18900: Speed=10.14 m/s, Rotation=91.2°, Current=116.1°, Target=181.2°
Frame 18960: Speed=0.00 m/s, Rotation=0.0°, Current=117.5°, Target=90.0°
Frame 19020: Speed=0.00 m/s, Rotation=0.0°, Current=117.8°, Target=90.0°
Frame 19080: Speed=0.00 m/s, Rotation=0.0°, Current=116.6°, Target=90.0°
Frame 19140: Speed=13.34 m/s, Rotation=120.1°, Current=115.7°, Target=210.1°
Frame 19200: Speed=10.43 m/s, Rotation=93.9°, Current=116.1°, Target=183.9°
Frame 19260: Speed=11.05 m/s, Rotation=99.5°, Current=115.9°, Target=189.5°
Frame 19320: Speed=0.00 m/s, Rotation=0.0°, Current=116.4°, Target=90.0°
Frame 19380: Speed=0.00 m/s, Rotation=0.0°, Current=116.7°, Target=90.0°
Frame 19440: Speed=15.13 m/s, Rotation=136.2°, Current=115.7°, Target=226.2°
Frame 19500: Speed=13.08 m/s, Rotation=117.7°, Current=115.8°, Target=207.7°
Frame 19560: Speed=17.23 m/s, Rotation=155.1°, Current=116.0°, Target=245.1°
Frame 19620: Speed=0.00 m/s, Rotation=0.0°, Current=117.4°, Target=90.0°
Frame 19680: Speed=0.00 m/s, Rotation=0.0°, Current=116.3°, Target=90.0°
Frame 19740: Speed=15.19 m/s, Rotation=136.7°, Current=115.8°, Target=226.7°
Frame 19800: Speed=0.00 m/s, Rotation=0.0°, Current=116.4°, Target=90.0°
Frame 19860: Speed=0.00 m/s, Rotation=0.0°, Current=118.0°, Target=90.0°
Frame 19920: Speed=0.00 m/s, Rotation=0.0°, Current=117.1°, Target=90.0°
Frame 19980: Speed=0.00 m/s, Rotation=0.0°, Current=116.6°, Target=90.0°
Frame 20040: Speed=0.00 m/s, Rotation=0.0°, Current=117.2°, Target=90.0°
Frame 20100: Speed=0.00 m/s, Rotation=0.0°, Current=117.1°, Target=90.0°
Frame 20160: Speed=0.00 m/s, Rotation=0.0°, Current=117.9°, Target=90.0°
=== VSI Log Ended at 11/16/2025 11:19:42 PM ===
